short_name_stocks,ticker_stocks_yf,ticker_stocks,secteur_activite,pays_stocks,place_boursiere,capitalisation_boursiere,nom_indice,ticker_indice_yf,nombres_entreprises,ponderation
SHELL PLC ORD EUR0.07,SHEL.L,SHEL,Energy,United Kingdom,LSE,160002834432,FTSE 100,^FTSE,100,5.88
SMITHS GROUP PLC ORD 37.5P,SMIN.L,SMIN,Industrials,United Kingdom,LSE,7686044160,FTSE 100,^FTSE,100,0.28
SMITH & NEPHEW PLC ORD USD0.20,SN.L,SN,Healthcare,United Kingdom,LSE,9253146624,FTSE 100,^FTSE,100,0.34
SPIRAX GROUP PLC ORD 26 12/13P,SPX.L,SPX,Industrials,United Kingdom,LSE,4977531904,FTSE 100,^FTSE,100,0.18
SSE PLC ORD 50P,SSE.L,SSE,Utilities,United Kingdom,LSE,28975169536,FTSE 100,^FTSE,100,1.07
STANDARD CHARTERED PLC ORD USD0,STAN.L,STAN,Financial Services,United Kingdom,LSE,45057105920,FTSE 100,^FTSE,100,1.66
STANDARD LIFE PLC ORD 10P,SDLF.L,SDLF,Financial Services,United Kingdom,LSE,8456712192,FTSE 100,^FTSE,100,0.31
ST. JAMES'S PLACE PLC ORD 15P,STJ.L,STJ,Financial Services,United Kingdom,LSE,6332128256,FTSE 100,^FTSE,100,0.23
TESCO PLC ORD 6 1/3P,TSCO.L,TSCO,Consumer Defensive,United Kingdom,LSE,29448187904,FTSE 100,^FTSE,100,1.08
TRITAX BIG BOX REIT PLC ORD 1P,BBOX.L,BBOX,Non disponible,Non disponible,LSE,4386628096,FTSE 100,^FTSE,100,0.16
UNILEVER PLC ORD 3.5P,ULVR.L,ULVR,Consumer Defensive,United Kingdom,LSE,98681331712,FTSE 100,^FTSE,100,3.63
UNITED UTILITIES GROUP PLC ORD ,UU.L,UU,Utilities,United Kingdom,LSE,9768662016,FTSE 100,^FTSE,100,0.36
VODAFONE GROUP PLC ORD USD0.20 ,VOD.L,VOD,Communication Services,United Kingdom,LSE,22801078272,FTSE 100,^FTSE,100,0.84
WEIR GROUP PLC ORD 12.5P,WEIR.L,WEIR,Industrials,United Kingdom,LSE,6344918528,FTSE 100,^FTSE,100,0.23
WHITBREAD PLC ORD 76 122/153P,WTB.L,WTB,Consumer Cyclical,United Kingdom,LSE,3971282944,FTSE 100,^FTSE,100,0.15
